transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
1155,2023-06-20,20:28:00,21,Female,41,Electronics,2,25,9,50
1156,2022-11-11,20:24:00,105,Female,41,Electronics,2,25,12.5,50
1157,2023-12-14,19:44:00,39,Female,38,Beauty,2,25,8.25,50
1158,2022-03-26,19:31:00,26,Male,42,Electronics,1,25,7,25
1159,2022-06-27,17:14:00,86,Female,53,Electronics,1,300,150,300
1160,2022-04-30,21:00:00,131,Female,38,Beauty,2,25,7.5,50
1161,2023-11-21,21:55:00,7,Male,42,Electronics,1,25,13,25
1162,2023-02-17,22:27:00,102,Female,53,Electronics,1,300,81,300
1163,2022-11-03,19:39:00,114,Female,50,Beauty,2,50,12.5,100
1164,2023-07-19,18:10:00,26,Female,45,Clothing,2,30,15.9,60
1165,2022-02-20,19:38:00,131,Female,36,Clothing,2,25,13.25,50
1166,2023-01-20,21:19:00,73,Male,61,Clothing,1,50,15,50
1167,2023-11-15,19:25:00,109,Female,50,Beauty,2,50,14.5,100
1168,2022-05-17,19:55:00,152,Female,45,Clothing,2,30,16.2,60
1169,2023-08-14,19:17:00,116,Female,36,Clothing,2,25,10.75,50
1170,2023-07-18,20:26:00,96,Male,61,Clothing,1,50,20,50
1171,2023-02-08,17:43:00,106,Male,22,Electronics,3,500,245,1500
1172,2022-10-29,17:30:00,122,Female,58,Beauty,3,300,126,900
1173,2022-07-07,20:20:00,61,Male,38,Electronics,1,30,14.4,30
1174,2022-09-02,18:18:00,31,Male,61,Clothing,1,25,11.75,25
1175,2022-02-06,17:48:00,16,Male,21,Clothing,2,25,8.25,50
1176,2023-08-10,17:29:00,38,Male,50,Clothing,1,500,210,500
1177,2022-03-31,19:12:00,130,Female,34,Beauty,4,300,126,1200
1178,2022-04-01,18:05:00,95,Female,60,Electronics,2,500,155,1000
1179,2022-07-16,19:38:00,111,Male,22,Electronics,3,500,200,1500
1180,2023-04-26,21:56:00,52,Female,58,Beauty,3,300,105,900
1181,2022-05-22,19:26:00,154,Male,38,Electronics,1,30,15.9,30
1182,2023-05-14,19:45:00,68,Male,61,Clothing,1,25,8.5,25
1183,2022-09-27,21:19:00,116,Male,21,Clothing,2,25,6.25,50
1184,2022-04-21,22:55:00,116,Male,50,Clothing,1,500,170,500
1185,2023-06-19,22:39:00,91,Female,34,Beauty,4,300,150,1200
1186,2022-09-17,18:19:00,68,Female,60,Electronics,2,500,215,1000
1187,2022-02-23,19:06:00,77,Female,61,Electronics,1,500,235,500
1188,2023-11-30,21:47:00,134,Female,51,Electronics,4,500,135,2000
1189,2022-12-18,21:14:00,140,Female,61,Electronics,1,500,230,500
1190,2022-06-03,22:42:00,141,Female,51,Electronics,4,500,165,2000
1191,2023-05-23,18:36:00,100,Female,43,Electronics,3,300,153,900
1192,2023-07-06,22:20:00,35,Male,39,Beauty,4,30,12.3,120
1193,2023-10-31,18:25:00,22,Female,43,Electronics,3,300,132,900
1194,2022-12-31,18:18:00,152,Male,39,Beauty,4,30,11.4,120
1195,2022-09-28,18:48:00,137,Male,48,Clothing,2,50,19,100
1196,2023-08-13,19:51:00,137,Female,60,Clothing,4,300,108,1200
1197,2023-04-13,20:47:00,29,Male,62,Clothing,1,25,9.25,25
1198,2023-03-29,19:01:00,134,Male,59,Clothing,2,30,14.4,60
1199,2023-11-12,17:51:00,79,Male,48,Clothing,2,50,21.5,100
1200,2022-02-12,19:16:00,39,Female,60,Clothing,4,300,87,1200
1201,2023-05-14,20:52:00,147,Male,62,Clothing,1,25,7.5,25
1202,2022-06-29,22:04:00,67,Male,59,Clothing,2,30,13.2,60
1203,2023-03-11,20:26:00,93,Female,45,Clothing,4,50,22.5,200
1204,2023-09-19,20:25:00,98,Male,29,Clothing,2,300,114,600
1205,2022-11-29,17:43:00,46,Female,35,Clothing,3,50,20.5,150
1206,2022-12-21,18:40:00,150,Male,20,Clothing,2,30,16.2,60
1207,2022-11-03,17:31:00,105,Female,45,Clothing,4,50,21,200
1208,2022-06-18,19:37:00,81,Male,29,Clothing,2,300,147,600
1209,2022-09-17,22:38:00,105,Female,35,Clothing,3,50,17,150
1210,2022-10-13,17:44:00,22,Male,20,Clothing,2,30,15.3,60
1211,2022-12-01,17:14:00,153,Male,21,Clothing,4,50,19,200
1212,2022-07-10,22:01:00,148,Male,21,Clothing,4,50,13.5,200
1213,2022-07-20,17:08:00,127,Female,43,Clothing,2,50,26.5,100
1214,2023-07-05,22:52:00,32,Male,58,Beauty,2,300,123,600
1215,2023-01-26,19:49:00,91,Female,50,Electronics,4,50,15.5,200
1216,2023-08-20,19:20:00,105,Female,43,Clothing,2,50,14,100
1217,2022-04-08,20:32:00,90,Male,58,Beauty,2,300,81,600
1218,2022-08-04,22:15:00,19,Female,50,Electronics,4,50,22,200
1219,2023-12-23,18:19:00,146,Male,45,Beauty,2,50,24.5,100
1220,2023-10-28,19:56:00,133,Female,47,Clothing,4,30,8.7,120
1221,2022-04-03,22:12:00,52,Female,22,Electronics,3,50,21,150
1222,2023-09-27,19:29:00,133,Male,47,Beauty,2,500,240,1000
1223,2022-04-09,21:36:00,45,Male,45,Beauty,2,50,13.5,100
1224,2023-07-23,19:08:00,30,Female,47,Clothing,4,30,12.9,120
1225,2023-09-21,20:51:00,85,Female,22,Electronics,3,50,23,150
1226,2022-06-17,22:30:00,52,Male,47,Beauty,2,500,245,1000
1227,2022-05-02,17:01:00,17,Female,35,Electronics,4,50,26.5,200
1228,2022-04-10,19:53:00,127,Male,55,Clothing,1,500,145,500
1229,2023-10-16,19:28:00,70,Female,35,Electronics,4,50,18,200
1230,2023-12-17,20:23:00,106,Male,55,Clothing,1,500,260,500
1231,2023-02-23,18:13:00,41,Male,53,Beauty,4,300,138,1200
1232,2023-10-06,22:53:00,53,Male,22,Electronics,1,30,15.6,30
1233,2023-07-10,17:18:00,16,Male,53,Beauty,4,300,87,1200
1234,2023-08-07,20:22:00,74,Male,22,Electronics,1,30,9.6,30
1235,2023-12-01,18:14:00,107,Female,31,Electronics,1,25,13.5,25
1236,2023-11-16,21:26:00,120,Male,25,Electronics,1,25,11.75,25
1237,2022-04-29,20:49:00,132,Male,52,Electronics,4,50,19,200
1238,2022-06-09,22:53:00,91,Male,49,Clothing,1,500,185,500
1239,2023-03-21,17:29:00,94,Male,42,Clothing,2,50,25.5,100
1240,2023-06-19,19:00:00,105,Female,60,Electronics,4,30,9.3,120
1241,2023-06-01,21:55:00,130,Female,31,Electronics,1,25,12.25,25
1242,2023-07-15,18:36:00,92,Male,25,Electronics,1,25,11.5,25
1243,2023-11-30,21:07:00,35,Male,52,Electronics,4,50,18,200
1244,2023-06-15,22:32:00,109,Male,49,Clothing,1,500,170,500
1245,2022-05-22,17:22:00,95,Male,42,Clothing,2,50,16,100
1246,2022-10-25,19:00:00,75,Female,60,Electronics,4,30,14.7,120
1247,2022-12-04,21:03:00,89,Female,63,Electronics,3,300,129,900
1248,2023-04-17,18:08:00,36,Female,63,Electronics,3,300,159,900
1249,2022-03-08,20:10:00,31,Female,42,Electronics,1,30,13.5,30
1250,2023-07-03,22:10:00,139,Male,36,Clothing,4,25,12.25,100
1251,2022-09-20,21:52:00,46,Female,56,Electronics,3,500,190,1500
1252,2023-07-18,19:23:00,117,Female,42,Electronics,1,30,12.3,30
1253,2023-10-17,21:20:00,80,Male,36,Clothing,4,25,12.75,100
1254,2022-09-14,20:58:00,32,Female,56,Electronics,3,500,205,1500
1255,2023-01-10,19:52:00,154,Male,46,Electronics,1,500,190,500
1256,2023-12-03,17:42:00,66,Female,56,Electronics,2,50,25,100
1257,2023-04-24,21:50:00,140,Male,30,Clothing,3,500,135,1500
1258,2022-02-05,21:08:00,5,Female,30,Electronics,2,30,12.9,60
1259,2022-08-13,18:26:00,37,Male,46,Electronics,1,500,155,500
1260,2022-11-08,22:28:00,58,Female,56,Electronics,2,50,26.5,100
1261,2023-06-01,20:40:00,62,Male,30,Clothing,3,500,170,1500
1262,2022-06-05,22:50:00,19,Female,30,Electronics,2,30,11.7,60
1263,2023-09-16,22:34:00,79,Female,53,Electronics,3,30,10.2,90
1264,2022-11-02,21:47:00,149,Female,53,Electronics,3,30,11.1,90
1265,2022-01-14,21:47:00,42,Male,29,Electronics,3,30,9,90
1266,2023-04-11,19:37:00,118,Male,39,Clothing,2,30,9,60
1267,2022-01-04,22:05:00,148,Male,54,Electronics,1,50,26.5,50
1268,2023-09-21,20:32:00,2,Male,61,Electronics,1,300,153,300
1269,2023-09-26,20:13:00,63,Male,22,Beauty,2,500,175,1000
1270,2023-10-15,19:34:00,134,Female,57,Electronics,2,30,7.8,60
1271,2022-02-21,18:16:00,82,Male,29,Electronics,3,30,15.3,90
1272,2022-07-13,17:08:00,101,Male,39,Clothing,2,30,12.6,60
1273,2023-11-11,20:57:00,122,Male,54,Electronics,1,50,18.5,50
1274,2022-05-16,21:02:00,109,Male,61,Electronics,1,300,105,300
1275,2023-06-14,20:03:00,37,Male,22,Beauty,2,500,175,1000
1276,2023-05-19,21:35:00,70,Female,57,Electronics,2,30,8.7,60
1277,2022-11-01,19:29:00,84,Male,22,Beauty,4,300,111,1200
1278,2022-10-16,22:00:00,155,Female,49,Beauty,3,25,6.25,75
1279,2023-08-28,18:21:00,32,Male,22,Beauty,4,300,78,1200
1280,2023-04-22,21:28:00,54,Female,49,Beauty,3,25,11.75,75
1281,2023-06-22,20:04:00,58,Female,23,Clothing,1,30,15,30
1282,2022-06-07,19:06:00,98,Female,19,Beauty,1,500,200,500
1283,2023-01-31,21:11:00,90,Female,56,Clothing,4,300,132,1200
1284,2022-08-15,22:26:00,145,Female,23,Clothing,1,30,12.3,30
1285,2023-09-23,17:04:00,72,Female,19,Beauty,1,500,250,500
1286,2022-03-08,21:29:00,145,Female,56,Clothing,4,300,132,1200
1287,2022-03-29,18:51:00,71,Female,27,Beauty,3,25,10.5,75
1288,2022-11-03,21:35:00,90,Male,52,Electronics,4,300,105,1200
1289,2023-12-11,17:12:00,99,Male,42,Electronics,1,30,10.8,30
1290,2022-12-10,20:15:00,24,Female,27,Beauty,3,25,11.25,75
1291,2022-05-31,22:24:00,108,Male,52,Electronics,4,300,162,1200
1292,2023-01-10,22:46:00,74,Male,42,Electronics,1,30,14.7,30
1293,2022-03-21,19:41:00,10,Female,51,Electronics,4,30,8.7,120
1294,2023-10-05,17:39:00,10,Female,64,Electronics,4,50,56,200
1295,2023-11-02,20:25:00,154,Female,59,Beauty,3,25,25,75
1296,2022-05-03,20:15:00,58,Female,51,Electronics,4,30,31.5,120
1297,2023-02-20,20:05:00,23,Female,64,Electronics,4,50,48.5,200
1298,2023-10-25,19:03:00,20,Female,59,Beauty,3,25,25.5,75
1299,2022-08-06,19:12:00,30,Male,34,Electronics,1,30,28.5,30
1300,2022-02-05,19:08:00,48,Female,34,Beauty,3,300,342,900
1301,2022-01-08,17:27:00,51,Female,46,Beauty,1,25,27.25,25
1302,2022-05-01,17:09:00,77,Male,34,Electronics,1,30,35.1,30
1303,2022-11-18,20:48:00,121,Female,34,Beauty,3,300,363,900
1304,2023-08-30,18:34:00,105,Female,46,Beauty,1,25,27,25
1305,2023-08-11,20:03:00,32,Female,51,Electronics,1,300,372,300
1306,2023-09-23,19:51:00,2,Male,62,Electronics,3,50,61.5,150
1307,2023-07-17,20:33:00,4,Female,62,Electronics,4,300,333,1200
1308,2023-04-05,21:15:00,139,Female,51,Clothing,3,25,23.75,75
1309,2022-10-09,22:34:00,51,Female,51,Electronics,1,300,336,300
1310,2023-02-28,20:55:00,47,Male,62,Electronics,3,50,62.5,150
1311,2022-05-12,22:16:00,119,Female,62,Electronics,4,300,297,1200
1312,2023-05-24,22:19:00,6,Female,51,Clothing,3,25,30.5,75
1313,2022-11-10,22:01:00,74,Male,38,Clothing,4,50,49,200
1314,2022-05-04,21:48:00,133,Male,23,Beauty,2,30,34.8,60
1315,2023-09-11,22:40:00,141,Female,62,Clothing,3,30,34.8,90
1316,2023-10-09,21:11:00,52,Male,38,Clothing,4,50,60,200
1317,2022-09-07,20:49:00,47,Male,23,Beauty,2,30,35.4,60
1318,2022-09-16,20:07:00,155,Female,62,Clothing,3,30,30.3,90
1319,2023-12-12,18:31:00,131,Female,27,Clothing,4,500,570,2000
1320,2022-10-25,21:07:00,143,Male,34,Beauty,1,30,28.5,30
1321,2022-09-17,22:18:00,151,Male,55,Beauty,2,50,55,100
1322,2023-11-20,19:29:00,83,Male,56,Clothing,1,500,480,500
1323,2022-11-11,22:27:00,130,Female,27,Clothing,4,500,555,2000
1324,2023-09-03,20:52:00,146,Male,34,Beauty,1,30,36.6,30
1325,2022-11-28,22:25:00,107,Male,55,Beauty,2,50,54.5,100
1326,2023-09-09,20:10:00,126,Male,56,Clothing,1,500,530,500
1327,2022-09-15,21:00:00,141,Female,57,Beauty,4,50,62.5,200
1328,2022-09-30,21:26:00,66,Female,53,Clothing,4,500,525,2000
1329,2023-09-17,20:12:00,24,Female,63,Electronics,2,25,24.75,50
1330,2023-11-08,19:58:00,115,Female,42,Clothing,2,25,24.75,50
1331,2023-11-02,23:00:00,57,Male,62,Beauty,2,30,33.9,60
1332,2022-09-11,21:08:00,137,Female,57,Beauty,4,50,57.5,200
1333,2023-12-03,19:58:00,108,Female,53,Clothing,4,500,605,2000
1334,2022-10-26,21:51:00,150,Female,63,Electronics,2,25,24.75,50
1335,2023-12-27,22:09:00,99,Female,42,Clothing,2,25,30.25,50
1336,2022-09-26,18:39:00,41,Male,62,Beauty,2,30,30.6,60
1337,2022-10-09,22:29:00,130,Male,27,Beauty,3,50,60,150
1338,2023-09-07,21:49:00,72,Female,19,Electronics,2,300,291,600
1339,2022-12-02,18:54:00,21,Male,43,Clothing,2,300,321,600
1340,2022-11-21,19:43:00,13,Male,54,Beauty,1,25,25.75,25
1341,2023-10-18,19:04:00,20,Male,27,Beauty,3,50,54.5,150
1342,2023-10-01,19:02:00,31,Female,19,Electronics,2,300,345,600
1343,2022-10-25,20:50:00,97,Male,43,Clothing,2,300,297,600
1344,2023-12-27,21:15:00,44,Male,54,Beauty,1,25,31.25,25
1345,2023-09-16,22:02:00,6,Female,52,Electronics,2,25,31.25,50
1346,2023-10-23,20:51:00,60,Male,46,Beauty,4,300,354,1200
1347,2023-10-07,21:34:00,48,Male,30,Beauty,4,30,29.1,120
1348,2022-10-11,19:47:00,18,Female,52,Electronics,2,25,26.75,50
1349,2022-12-30,19:30:00,71,Male,46,Beauty,4,300,315,1200
1350,2022-12-01,19:15:00,61,Male,30,Beauty,4,30,34.2,120
1351,2022-12-20,17:12:00,54,Male,25,Electronics,1,300,315,300
1352,2023-12-21,17:05:00,81,Male,25,Electronics,1,300,366,300
1353,2022-09-12,21:09:00,70,Female,40,Electronics,2,500,595,1000
1354,2023-10-20,22:32:00,21,Female,40,Electronics,2,500,535,1000
1355,2022-10-01,20:33:00,96,Female,59,Clothing,1,500,540,500
1356,2022-09-22,22:53:00,111,Male,52,Electronics,1,30,30.6,30
1357,2022-09-07,17:53:00,43,Female,59,Clothing,1,500,620,500
1358,2023-12-29,18:11:00,92,Male,52,Electronics,1,30,30,30
1359,2023-10-11,19:27:00,116,Male,55,Clothing,4,50,51.5,200
1360,2023-12-01,21:41:00,75,Male,47,Clothing,3,30,36,90
1361,2022-12-31,22:44:00,73,Female,22,Clothing,4,300,369,1200
1362,2022-10-13,21:49:00,107,Male,23,Beauty,3,25,29,75
1363,2023-10-09,18:05:00,24,Female,50,Clothing,4,50,48.5,200
1364,2023-10-09,22:06:00,130,Male,55,Clothing,4,50,61.5,200
1365,2022-10-25,20:47:00,129,Male,47,Clothing,3,30,36,90
1366,2022-11-26,20:42:00,45,Female,22,Clothing,4,300,342,1200
1367,2022-09-11,19:32:00,124,Male,23,Beauty,3,25,28.75,75
1368,2022-11-21,17:59:00,24,Female,50,Clothing,4,50,55,200
1369,2022-10-31,18:08:00,18,Male,41,Clothing,4,30,28.5,120
1370,2022-09-30,19:48:00,110,Female,64,Clothing,2,50,49.5,100
1371,2022-09-30,23:00:00,49,Male,37,Clothing,4,50,60,200
1372,2022-12-03,17:28:00,73,Male,41,Clothing,4,30,29.1,120
1373,2023-10-11,19:50:00,103,Female,64,Clothing,2,50,59.5,100
1374,2022-09-18,20:58:00,98,Male,37,Clothing,4,50,49.5,200
1375,2022-09-01,19:22:00,28,Female,43,Beauty,3,300,375,900
1376,2023-11-28,21:52:00,60,Female,44,Beauty,3,25,25.5,75
1377,2023-10-01,19:44:00,86,Male,56,Electronics,2,50,60,100
1378,2023-11-30,17:23:00,30,Male,32,Electronics,2,25,27.75,50
1379,2022-12-28,17:10:00,54,Female,43,Beauty,3,300,342,900
1380,2023-11-12,19:33:00,104,Female,44,Beauty,3,25,30.75,75
1381,2023-10-01,19:09:00,132,Male,56,Electronics,2,50,51,100
1382,2022-09-10,21:36:00,87,Male,32,Electronics,2,25,25,50
1383,2023-09-08,18:48:00,85,Male,23,Electronics,2,50,50.5,100
1384,2023-10-28,21:13:00,82,Female,22,Beauty,2,25,27.75,50
1385,2022-09-10,21:16:00,2,Female,34,Beauty,1,50,55.5,50
1386,2023-09-14,20:47:00,49,Male,23,Electronics,2,50,52,100
1387,2022-10-25,17:54:00,78,Female,22,Beauty,2,25,26.5,50
1388,2022-12-16,22:40:00,96,Female,34,Beauty,1,50,47.5,50
1389,2023-11-22,20:34:00,86,Male,42,Electronics,4,50,62,200
1390,2023-11-07,17:27:00,14,Male,42,Electronics,4,50,59,200
1391,2022-09-16,19:34:00,139,Female,29,Electronics,4,50,50.5,200
1392,2022-11-13,17:25:00,106,Male,47,Beauty,4,500,600,2000
1393,2022-12-29,18:43:00,2,Female,29,Electronics,4,50,56,200
1394,2023-11-10,21:17:00,57,Male,47,Beauty,4,500,480,2000
1395,2022-10-08,19:14:00,72,Female,41,Electronics,2,25,26.25,50
1396,2023-12-08,17:41:00,141,Female,41,Electronics,2,25,27.75,50
1397,2022-09-24,19:01:00,75,Female,60,Clothing,4,300,318,1200
1398,2023-12-01,17:04:00,29,Female,60,Clothing,4,300,291,1200
1399,2023-11-23,19:51:00,108,Female,18,Clothing,3,25,24.25,75
1400,2023-09-01,22:35:00,66,Female,18,Clothing,3,25,28.75,75
1401,2023-11-26,19:39:00,30,Female,62,Clothing,2,25,28.5,50
1402,2022-09-04,19:36:00,30,Female,19,Electronics,4,500,570,2000
1403,2023-10-25,20:13:00,78,Female,26,Electronics,4,25,24.75,100
1404,2023-12-14,21:22:00,56,Female,62,Clothing,2,25,25.75,50
1405,2022-10-13,19:59:00,75,Female,19,Electronics,4,500,615,2000
1406,2022-10-19,18:16:00,29,Female,26,Electronics,4,25,24.75,100
1407,2023-09-21,20:58:00,73,Female,43,Clothing,3,50,49,150
1408,2022-10-21,18:09:00,52,Male,32,Beauty,2,25,28,50
1409,2023-09-22,17:32:00,25,Male,32,Clothing,1,50,52,50
1410,2023-12-22,18:20:00,102,Male,18,Clothing,3,50,56.5,150
1411,2022-11-02,21:47:00,145,Female,60,Beauty,1,300,315,300
1412,2023-09-29,21:21:00,9,Female,43,Clothing,3,50,54,150
1413,2022-10-19,21:12:00,150,Male,32,Beauty,2,25,28.5,50
1414,2022-10-01,17:50:00,79,Male,32,Clothing,1,50,59,50
1415,2022-09-12,20:57:00,21,Male,18,Clothing,3,50,53.5,150
1416,2022-12-22,19:40:00,26,Female,60,Beauty,1,300,351,300
1417,2023-09-29,22:32:00,44,Female,21,Beauty,2,300,375,600
1418,2022-10-11,20:18:00,116,Female,25,Beauty,4,50,55,200
1419,2023-09-25,20:18:00,140,Female,42,Beauty,4,50,58,200
1420,2022-12-31,19:16:00,130,Female,21,Beauty,2,300,336,600
1421,2023-11-24,17:49:00,20,Female,25,Beauty,4,50,48,200
1422,2022-10-23,19:29:00,74,Female,42,Beauty,4,50,62.5,200
1423,2022-10-21,18:31:00,85,Male,24,Electronics,4,25,24.5,100
1424,2023-09-19,22:59:00,78,Male,49,Beauty,2,30,36.3,60
1425,2022-10-01,21:47:00,19,Male,24,Electronics,4,25,31,100
1426,2022-10-13,21:45:00,148,Male,49,Beauty,2,30,31.2,60
1427,2023-12-19,20:21:00,108,Female,23,Electronics,3,25,26.75,75
1428,2023-10-06,17:43:00,41,Female,38,Electronics,1,30,36.6,30
1429,2023-09-10,17:28:00,26,Female,23,Electronics,3,25,24.5,75
1430,2023-09-28,17:38:00,119,Female,38,Electronics,1,30,28.8,30
1431,2022-11-24,20:39:00,144,Male,64,Beauty,3,30,33.9,90
1432,2023-12-22,18:46:00,13,Male,42,Beauty,1,50,59.5,50
1433,2023-10-25,22:11:00,30,Male,64,Beauty,3,30,34.2,90
1434,2023-11-16,17:51:00,83,Male,42,Beauty,1,50,49.5,50
1435,2022-12-31,19:18:00,122,Male,41,Clothing,2,50,49.5,100
1436,2022-09-22,18:41:00,121,Male,41,Clothing,2,50,59,100
1437,2023-11-13,19:18:00,110,Female,62,Electronics,1,300,375,300
1438,2022-10-05,22:26:00,63,Female,28,Electronics,3,30,28.8,90
1439,2023-12-31,20:40:00,150,Female,62,Electronics,1,300,330,300
1440,2023-10-17,21:47:00,12,Female,28,Electronics,3,30,33.3,90
1441,2023-11-11,22:16:00,38,Female,56,Clothing,3,30,36.6,90
1442,2022-12-14,22:51:00,124,Female,62,Beauty,2,50,50,100
1443,2023-09-05,21:03:00,87,Female,50,Electronics,3,300,321,900
1444,2022-10-02,20:58:00,88,Female,56,Clothing,3,30,28.5,90
1445,2023-10-16,18:09:00,51,Female,62,Beauty,2,50,61.5,100
1446,2023-10-29,17:30:00,93,Female,50,Electronics,3,300,318,900
1447,2023-09-12,17:53:00,15,Female,64,Electronics,2,50,51.5,100
1448,2023-10-27,17:12:00,137,Female,64,Electronics,2,50,62,100
1449,2022-11-12,20:30:00,101,Male,23,Electronics,1,300,297,300
1450,2022-09-10,21:04:00,101,Male,39,Beauty,1,25,31.25,25
1451,2022-10-07,20:53:00,88,Male,39,Electronics,2,50,51,100
1452,2023-11-25,22:14:00,35,Male,23,Electronics,1,300,330,300
1453,2023-12-10,19:24:00,72,Male,39,Beauty,1,25,27.5,25
1454,2022-10-24,22:47:00,117,Male,39,Electronics,2,50,54,100
1455,2023-10-07,20:42:00,121,Male,31,Electronics,1,300,375,300
1456,2023-09-13,18:30:00,107,Male,57,Electronics,3,50,56,150
1457,2022-10-30,21:01:00,65,Female,26,Clothing,4,500,555,2000
1458,2023-12-06,20:20:00,137,Female,27,Electronics,4,25,29,100
1459,2023-12-12,17:28:00,122,Male,31,Electronics,1,300,354,300
1460,2023-12-23,21:16:00,118,Male,57,Electronics,3,50,58,150
1461,2022-10-10,19:13:00,19,Female,26,Clothing,4,500,495,2000
1462,2022-11-24,19:18:00,64,Female,27,Electronics,4,25,26.75,100
1463,2023-12-29,19:14:00,43,Female,32,Clothing,3,300,312,900
1464,2023-12-06,22:13:00,34,Female,61,Clothing,4,500,510,2000
1465,2022-12-31,21:18:00,93,Female,32,Clothing,3,300,306,900
1466,2023-11-10,17:02:00,144,Female,61,Clothing,4,500,615,2000
1467,2023-12-30,21:15:00,117,Female,55,Electronics,4,500,590,2000
1468,2023-10-23,20:34:00,117,Female,26,Clothing,1,500,580,500
1469,2023-10-29,19:43:00,71,Male,26,Electronics,1,300,288,300
1470,2023-10-21,18:44:00,108,Female,55,Electronics,4,500,555,2000
1471,2023-09-17,18:35:00,144,Female,26,Clothing,1,500,535,500
1472,2022-10-22,19:41:00,17,Male,26,Electronics,1,300,339,300
1473,2022-10-12,22:09:00,78,Male,27,Beauty,3,25,24.75,75
1474,2022-12-24,17:47:00,24,Male,51,Electronics,3,300,321,900
1475,2023-10-18,21:27:00,40,Female,21,Beauty,4,25,27.5,100
1476,2023-12-31,18:11:00,127,Male,41,Clothing,4,30,37.2,120
1477,2023-09-20,22:32:00,39,Female,35,Electronics,1,50,57.5,50
1478,2023-09-13,17:47:00,104,Male,27,Beauty,3,25,25,75
1479,2023-12-16,21:44:00,29,Male,51,Electronics,3,300,291,900
1480,2022-10-11,18:54:00,140,Female,21,Beauty,4,25,27,100
1481,2022-11-19,21:44:00,109,Male,41,Clothing,4,30,32.4,120
1482,2022-09-02,22:48:00,80,Female,35,Electronics,1,50,56,50
1483,2023-12-01,19:02:00,1,Male,64,Electronics,4,30,35.4,120
1484,2022-09-23,22:19:00,78,Female,25,Beauty,2,300,333,600
1485,2023-09-17,19:52:00,12,Male,46,Beauty,4,300,297,1200
1486,2023-10-28,21:45:00,132,Male,56,Clothing,4,25,24.75,100
1487,2022-10-15,19:51:00,125,Male,52,Electronics,3,50,62,150
1488,2022-09-07,19:53:00,138,Male,64,Electronics,4,30,31.8,120
1489,2023-10-02,20:26:00,64,Female,25,Beauty,2,300,294,600
1490,2022-10-26,22:10:00,115,Male,46,Beauty,4,300,321,1200
1491,2022-12-17,17:25:00,150,Male,56,Clothing,4,25,26.5,100
1492,2022-11-22,22:24:00,86,Male,52,Electronics,3,50,61.5,150
1493,2023-10-11,17:51:00,142,Male,40,Clothing,2,30,34.2,60
1494,2023-10-21,20:56:00,144,Female,34,Electronics,4,50,57,200
1495,2022-12-23,17:56:00,82,Male,41,Electronics,2,30,31.5,60
1496,2023-12-08,21:39:00,86,Female,30,Beauty,2,300,342,600
1497,2023-11-12,20:58:00,27,Male,29,Beauty,3,30,29.4,90
1498,2022-11-26,21:38:00,153,Female,64,Clothing,4,500,515,2000
1499,2023-12-29,21:15:00,137,Male,40,Clothing,2,30,33,60
1500,2022-10-15,17:44:00,9,Female,34,Electronics,4,50,47.5,200
1501,2023-09-02,18:17:00,78,Male,41,Electronics,2,30,35.7,60
1502,2022-12-30,22:40:00,66,Female,30,Beauty,2,300,318,600
1503,2023-09-16,20:03:00,141,Male,29,Beauty,3,30,35.4,90
1504,2023-09-05,17:26:00,86,Female,64,Clothing,4,500,505,2000
1505,2022-11-07,18:50:00,145,Male,31,Clothing,1,500,500,500
1506,2023-09-29,17:24:00,59,Male,27,Beauty,1,30,35.7,30
1507,2023-11-25,17:17:00,76,Male,31,Clothing,1,500,585,500
1508,2023-10-24,21:32:00,58,Male,27,Beauty,1,30,34.2,30
1509,2022-11-20,19:06:00,127,Male,50,Electronics,3,500,525,1500
1510,2023-11-07,19:22:00,55,Male,50,Electronics,3,500,505,1500
1511,2022-10-24,22:55:00,81,Female,52,Clothing,4,50,62.5,200
1512,2023-10-14,17:54:00,51,Female,28,Electronics,2,500,600,1000
1513,2023-11-26,18:53:00,56,Female,35,Electronics,4,300,345,1200
1514,2022-10-16,20:17:00,55,Male,57,Electronics,2,50,52.5,100
1515,2022-10-21,22:11:00,65,Female,52,Clothing,4,50,54.5,200
1516,2022-11-24,19:10:00,60,Female,28,Electronics,2,500,520,1000
1517,2023-09-04,19:19:00,76,Female,35,Electronics,4,300,372,1200
1518,2023-12-19,20:54:00,114,Male,57,Electronics,2,50,47.5,100
1519,2023-10-26,17:47:00,108,Female,41,Clothing,1,25,26,25
1520,2022-10-10,19:25:00,68,Male,60,Electronics,4,500,535,2000
1521,2022-12-22,20:37:00,91,Female,41,Clothing,1,25,27.75,25
1522,2023-11-03,17:18:00,90,Male,60,Electronics,4,500,520,2000
1523,2022-10-13,19:08:00,105,Male,56,Electronics,1,25,29.75,25
1524,2022-10-05,22:56:00,92,Male,55,Electronics,2,25,27.75,50
1525,2023-10-03,19:39:00,104,Male,43,Clothing,4,30,30,120
1526,2023-10-31,17:28:00,115,Male,56,Electronics,1,25,27.75,25
1527,2022-12-26,17:23:00,111,Male,55,Electronics,2,25,28.5,50
1528,2023-11-05,19:53:00,68,Male,43,Clothing,4,30,32.1,120
1529,2023-09-28,20:32:00,57,Male,31,Beauty,4,30,31.8,120
